timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 16:17:05,52.032906364621375,8.53859710685608,78,87.1,30.4,31.7,24.0,,70.8
2025-06-16 16:17:10,52.033257502832576,8.539615397374176,79,54.1,30.1,27.1,25.9,,33.6
2025-06-16 16:17:13,52.033513281289586,8.540491451927616,66,58.1,34.9,26.6,24.8,,34.5
2025-06-16 16:17:17,52.033765725142494,8.541363109411396,65,88.0,29.6,24.4,23.9,,37.6
2025-06-16 16:17:21,52.03401002192789,8.542261859576554,67,36.6,53.3,23.0,32.5,,36.9
2025-06-16 16:17:26,52.03423778732146,8.543190692746986,68,54.1,31.5,33.0,26.8,,47.9
2025-06-16 16:17:29,52.03451269475104,8.544223462139206,76,68.9,27.3,27.7,30.9,,41.3
2025-06-16 16:17:33,52.03482421142874,8.545374394552063,86,31.8,37.4,38.9,36.8,,37.3
2025-06-16 16:17:37,52.035231311719144,8.546702897824918,101,67.1,28.0,26.2,37.1,,36.4
2025-06-16 16:17:41,52.03573959243174,8.54809688014465,110,59.6,42.3,40.3,52.0,,35.5
2025-06-16 16:17:45,52.036352914003146,8.549470525092318,116,100,120,21.8,23.6,,34.8
2025-06-16 16:17:50,52.037067674459706,8.550870965898882,124,76.5,33.5,24.0,33.1,,36.7
2025-06-16 16:17:53,52.037914758825494,8.552245051861815,133,57.2,24.3,32.1,22.6,,63.8
2025-06-16 16:17:59,52.03912211421868,8.553820414038135,172,45.5,36.1,22.0,34.6,,40.8
2025-06-16 16:18:03,52.040181975707966,8.555018316310182,143,33.4,26.0,23.9,22.3,,41.9
2025-06-16 16:18:06,52.04127900663514,8.556135192750265,143,42.8,27.3,23.5,25.1,,43.5
2025-06-16 16:18:10,52.04244355529526,8.55731147675711,152,,,,38.4,,35.8
2025-06-16 16:18:18,52.044539028032496,8.559414204419195,273,63.6,42.9,33.7,43.9,,35.8
2025-06-16 16:18:22,52.045699302227725,8.560633210944644,153,36.6,27.2,28.3,28.5,,37.8
2025-06-16 16:18:27,52.04719604388216,8.562172508408567,196,44.1,32.7,49.2,38.1,,747
2025-06-16 16:18:31,52.04868162689195,8.563723751655527,196,143,49.1,64.3,138,,258
2025-06-16 16:18:36,52.05014014620399,8.565222352499294,191,203,55.7,61.7,57.2,,44.7
2025-06-16 16:18:42,52.051590337086935,8.566719330216158,191,100,35.4,80.2,62.0,,41.8
2025-06-16 16:18:46,52.0530910936262,8.568256308928241,197,45.1,28.7,41.4,56.3,,43.5
2025-06-16 16:18:50,52.05427790442042,8.569501508076723,157,23.4,25.7,24.9,30.6,,33.6
2025-06-16 16:18:55,52.05543524440188,8.570739917146849,154,129,26.2,24.9,21.4,,38.9
2025-06-16 16:18:59,52.05690234199304,8.57227264076389,193,43.1,40.0,36.7,40.6,,42.4
2025-06-16 16:19:04,52.058045608588095,8.573617857836965,156,35.2,37.2,24.1,27.2,,32.5
2025-06-16 16:19:08,52.059049739191636,8.5751379104183,152,37.7,34.2,27.0,29.0,,37.9
2025-06-16 16:19:12,52.05998361952759,8.576826064034453,155,37.6,32.6,26.4,24.5,,36.8
2025-06-16 16:19:16,52.06081109636905,8.578694214841788,157,36.4,28.7,24.7,24.4,,46.1
2025-06-16 16:19:20,52.061550546070755,8.580681688090205,158,34.5,28.5,30.6,26.2,,196
2025-06-16 16:19:25,52.06234464821076,8.583263873308946,197,202,34.7,44.5,26.3,,37.8
2025-06-16 16:19:29,52.06310082565733,8.585825391813437,194,81.9,29.0,32.0,30.6,,34.9
2025-06-16 16:19:33,52.06374426146837,8.587820335299597,154,27.4,26.4,23.1,23.1,,36.0
2025-06-16 16:19:38,52.06440261380858,8.589789414265404,153,41.9,25.3,23.5,24.5,,43.2
2025-06-16 16:19:41,52.06503832634021,8.591742301797243,151,32.8,26.4,23.4,22.2,,36.2
2025-06-16 16:19:45,52.06568233369198,8.593614449564418,146,72.5,27.4,23.1,22.7,,34.7
2025-06-16 16:19:50,52.06628869015238,8.595356547230747,136,33.1,25.4,25.5,22.6,,33.5
2025-06-16 16:19:54,52.06680053671349,8.596932757895349,121,35.0,35.6,24.7,25.1,,34.8
2025-06-16 16:19:57,52.06728555477346,8.598366882335732,111,28.7,27.3,23.2,21.9,,36.0
2025-06-16 16:20:02,52.06774392536012,8.599692379913702,103,68.0,26.7,25.0,22.3,,34.4
2025-06-16 16:20:05,52.06815424542571,8.600924621340232,95,35.2,27.8,29.6,23.1,,33.2
2025-06-16 16:20:09,52.06850487181552,8.602023098453971,84,35.0,27.1,22.3,22.1,,33.0
2025-06-16 16:20:14,52.06881834232416,8.6028841603643,68,40.3,25.9,23.0,25.0,,35.2
2025-06-16 16:20:17,52.06904963524931,8.60364261325415,57,28.0,28.4,23.6,23.5,,33.5
2025-06-16 16:20:21,52.06929277341885,8.604335667385728,54,59.8,27.6,24.2,27.1,,34.9
2025-06-16 16:20:29,52.069568514436995,8.60513406490878,62,80.3,34.9,26.9,24.8,,34.5
2025-06-16 16:22:07,52.06978828566408,8.605792462666544,51,77.1,26.6,52.0,24.9,,34.0
2025-06-16 16:22:11,52.070098167051995,8.606595710017436,64,158,25.4,27.5,37.6,,60.3
2025-06-16 16:22:17,52.07053878643718,8.607639261501795,86,76.8,26.0,25.1,24.3,,121
